"","Code_ADN","Code","Nind","X50.floraison","Nbtalles","Epiaison","Longbrin","Diambrin","LongEpi","DiamEpi","PEpi","P1000","Pgrains","Tutiles","Tsteriles","essai","repetition","ID"
"1","Sa-21-30147-04","Ma_10",7,74,12,74.1666666666667,266.714285714286,1.68714285714286,47.7142857142857,2.47,55.7142857142857,6.265,38.2116666666667,6.28571428571429,5.42857142857143,"A","1",1
"2","Sa-21-30218-01","Ma_11",5,71,7.6,72.2,275.2,1.75,60.1,2.478,51.2,6.778,26.432,4.8,2.8,"A","1",2
"3","Sa-21-30218-02","Ma_12",8,78.5,14.875,78.375,340.875,1.93125,58.625,2.60125,61.125,6.21714285714286,33.9442857142857,9,6.125,"A","1",3
"4","Sa-8-12129-01","Ma_125",3,80,12.6666666666667,80.3333333333333,336.666666666667,2.03666666666667,62,2.55666666666667,70.6666666666667,8.88,39.1066666666667,7,6.33333333333333,"A","1",4
"5","Sa-8-12129-02","Ma_126",8,83,12.5,82.375,329.875,1.9875,60.625,2.73375,68,6.95714285714286,40.6657142857143,6.75,5.625,"A","1",5
"6","Sa-8-12129-03","Ma_127",6,78,12.6666666666667,79,323.833333333333,2.055,66.6666666666667,2.48166666666667,67.3333333333333,7.05,25.12,5.5,7.5,"A","1",6
"7","Sa-8-12129-04","Ma_128",8,83,10.625,83.375,281.875,2.1375,57.25,2.215,37.5,6.84666666666667,30.5933333333333,4.75,5.875,"A","1",7
"8","Sa-21-30218-03","Ma_13",8,81,10.625,81.125,338,2.04375,62.625,2.80375,70.25,6.92125,33.40375,6.125,4.375,"A","1",8
"9","Sa-21-30507-01","Ma_14",8,81,12.5,81.375,320.375,1.80375,56,2.38875,74.25,5.08571428571429,30.3542857142857,8.75,3.625,"A","1",9
"10","Sa-21-30507-02","Ma_15",7,77,10.5714285714286,76.8571428571429,283.285714285714,2.03857142857143,49.9285714285714,2.23285714285714,56.8571428571429,6.78714285714286,34.2471428571429,5.14285714285714,5.42857142857143,"A","1",10
"11","Sa-21-30515-01","Ma_17",7,81,10.4285714285714,80.1428571428571,328.166666666667,1.98428571428571,61.5,2.84,91,8.65,52.6633333333333,4.85714285714286,5.14285714285714,"A","1",11
"12","Sa-21-30515-02","Ma_18",6,80,11.3333333333333,80.7142857142857,333.166666666667,2.01666666666667,57.5,2.67666666666667,101.333333333333,8.01166666666667,72.2083333333333,6.16666666666667,5.16666666666667,"A","1",12
"13","Sa-21-28423-02","Ma_2",7,77,11.8571428571429,76.1428571428571,299.285714285714,1.90285714285714,50.2857142857143,2.44857142857143,42,3.20714285714286,11.46,7.57142857142857,4.14285714285714,"A","1",13
"14","Sa-21-30529-02","Ma_20",7,77,9.71428571428571,77,339.142857142857,2.02,57.7142857142857,2.76857142857143,91.4285714285714,7.93,62.39,6.42857142857143,3.42857142857143,"A","1",14
"15","Sa-21-30529-03","Ma_21",7,78,11,77.8571428571429,305.142857142857,1.82428571428571,50.2857142857143,2.52,69.4285714285714,6.46285714285714,47.9842857142857,3.57142857142857,7,"A","1",15
"16","Sa-21-82410-01","Ma_22",7,79,13.5714285714286,78.5714285714286,353.142857142857,1.98142857142857,64,2.66714285714286,44.8571428571429,8.86833333333333,21.4166666666667,6.85714285714286,6.57142857142857,"A","1",16
"17","Sa-21-82410-02","Ma_23",1,72,12,72,295,1.66,51.5,2.39,68,7.05,35.77,9,3,"A","1",17
"18","Sa-21-82410-03","Ma_24",8,77,11.5,72.625,299.875,1.83,53.1875,2.4125,46.375,6.18714285714286,23.3928571428571,5.375,5.75,"A","1",18
"19","Sa-21-82410-04","Ma_25",6,70.5,7.66666666666667,71.1666666666667,264.166666666667,1.565,56,1.95833333333333,25.8,5.33,7.446,3.5,3.83333333333333,"A","1",19
"20","Sa-24-60424-01","Ma_26",8,74.5,10.75,69.125,295.75,1.96625,56.75,2.5325,69.875,6.34,26.7128571428571,5.875,4.75,"A","1",20
"21","Sa-24-60424-03","Ma_28",8,82,9.125,79.5,341.375,2.0575,64.875,2.9225,67,6.55,28.13875,5.625,3.75,"A","1",21
"22","Sa-21-28423-03","Ma_3",7,79,9.71428571428571,78.7142857142857,357.285714285714,2.12428571428571,54,2.37857142857143,76.8571428571429,7.88714285714286,49.9614285714286,5.28571428571429,4.42857142857143,"A","1",22
"23","Sa-6-3189-01","Ma_30",8,77.5,10.375,77.125,263.625,1.83375,56.8125,2.4125,55.75,7.24,44.9225,5.25,4.875,"A","1",23
"24","Sa-6-3189-02","Ma_31",8,77.5,11.375,78.375,282.625,1.7625,50.25,2.72125,54.75,4.965,29.6116666666667,5.75,5.75,"A","1",24
"25","Sa-6-3189-03","Ma_32",8,74,13.375,74,327.375,1.9425,56.75,2.32125,74,7.34875,39.53125,7.125,6.375,"A","1",25
"26","Sa-6-3385-01","Ma_34",6,72,13.5,72,308.166666666667,1.76333333333333,52.75,2.27666666666667,61.6666666666667,8.47833333333333,28.0916666666667,6.33333333333333,6.66666666666667,"A","1",26
"27","Sa-6-4253-01","Ma_35",7,71,16,73,299.714285714286,1.94142857142857,43.9285714285714,2.42857142857143,73.4285714285714,7.23714285714286,43.0257142857143,8.57142857142857,7.85714285714286,"A","1",27
"28","Sa-6-4253-02","Ma_36",6,80,12.1666666666667,76.7142857142857,262,1.85333333333333,46.8333333333333,2.35166666666667,61.6666666666667,7.07,42.516,6.16666666666667,5.83333333333333,"A","1",28
"29","Sa-6-51263-01","Ma_37",8,78,11.5,77.25,287.5,1.90625,53.5,2.365,71.5,6.77,42.32125,6,6,"A","1",29
"30","Sa-6-51263-02","Ma_38",7,74,13,73.7142857142857,285.285714285714,1.74285714285714,48.2142857142857,2.50714285714286,67.1428571428571,7.98142857142857,44.9171428571429,6.85714285714286,6,"A","1",30
"31","Sa-8-11559-01","Ma_39",8,73.5,12.75,72.875,299.75,1.78375,52.75,2.55625,50.25,6.49875,26.73875,9.375,3.25,"A","1",31
"32","Sa-8-11559-03","Ma_41",4,77.5,10.5,77.75,265.75,1.8875,50,2.945,83.5,6.895,41.8025,5.75,5.5,"A","1",32
"33","Sa-8-7085-01","Ma_42",8,76,11.25,75.625,302.625,1.6225,55.75,2.50625,47.125,4.92,20.90375,5.625,5.625,"A","1",33
"34","Sa-8-7085-02","Ma_43",8,77,11.875,76.5,314.625,1.85875,53.875,2.6475,76.25,6.67875,34.89625,6.25,5.25,"A","1",34
"35","Sa-8-7085-03","Ma_44",7,79,12.5714285714286,79.2857142857143,286.142857142857,1.77857142857143,53,2.21285714285714,39.4285714285714,3.45571428571429,16.6557142857143,6.28571428571429,6.28571428571429,"A","1",35
"36","Sa-8-7085-04","Ma_45",5,79,12.6,79,309.4,1.928,47.6,2.282,60.4,5.376,34.422,7.2,5.2,"A","1",36
"37","Sa-8-7085-05","Ma_46",7,79,13.7142857142857,77.8571428571429,306.714285714286,1.59857142857143,55.5714285714286,2.66714285714286,53.6666666666667,6.258,26.338,6.85714285714286,6.42857142857143,"A","1",37
"38","Sa-8-7085-06","Ma_47",8,78,8.25,77.75,285,1.7675,51.75,2.62,75.25,6.5625,36.8175,3.625,4.75,"A","1",38
"39","Sa-21-28425-02","Ma_5",8,80.5,10.125,80,307.25,1.9225,58.75,2.44,63.5,7.84142857142857,33.9928571428571,4.5,5.375,"A","1",39
"40","Sa-21-30147-01","Ma_7",7,79,9.28571428571429,78.7142857142857,294.714285714286,1.85714285714286,53.2857142857143,2.7,76.2857142857143,7.39857142857143,41.5571428571429,4.42857142857143,5,"A","1",40
"41","Sa-21-30147-02","Ma_8",6,77,11.5,76,343.5,1.98666666666667,56.5833333333333,2.575,88.6666666666667,8.23666666666667,51.5133333333333,6.83333333333333,4.83333333333333,"A","1",41
"42","Sa-21-30147-03","Ma_9",8,77,8.125,77.5714285714286,307.875,1.945,55.5,2.79625,66.25,6.80142857142857,35.2,5.125,3,"A","1",42
"43","So-21-30218-02","Pod_100",8,49.5,9.125,48.875,283.5,1.9025,67.5625,2.99,100.25,7.935,62.18875,4.375,4.5,"A","1",43
"44","So-21-30218-03","Pod_101",8,45.5,11,45.5,252.875,1.69875,65.8125,2.57,73.37875,6.525,35.75,5.625,5,"A","1",44
"45","So-21-30507-01","Pod_102",7,44,7.42857142857143,45.8571428571429,244.428571428571,1.56285714285714,65.0428571428571,2.67571428571429,76.4142857142857,6.82285714285714,50.21,4.42857142857143,3,"A","1",45
"46","So-21-30522-01","Pod_105",7,44,11.8571428571429,44.8571428571429,241.571428571429,1.52,66.0714285714286,2.05285714285714,55.5714285714286,7.91,30.9528571428571,6.28571428571429,5.14285714285714,"A","1",46
"47","So-21-30522-02","Pod_106",8,44,11.75,43.875,276.125,1.64,79.25,2.29,65.25,8.3875,36.8475,4.875,6.5,"A","1",47
"48","So-21-30522-03","Pod_107",8,47,9.625,47.5,248.875,1.54,69.6875,2.56375,75.25,8.23875,46.8225,4.625,5.125,"A","1",48
"49","So-21-30529-01","Pod_108",8,49.5,10.25,48.875,226.5,1.4825,50.875,2.36125,67.7275,8.4225,47.16375,4.125,5.25,"A","1",49
"50","So-21-30529-02","Pod_109",6,43,8.33333333333333,43.3333333333333,217.166666666667,1.225,54.6666666666667,1.96833333333333,46.6666666666667,6.765,25.4183333333333,5.5,3,"A","1",50
"51","So-21-30529-03","Pod_110",8,46.5,10.75,46.25,255.75,1.7275,60.0625,2.5725,79.0125,8.235,47.23375,4.625,5.75,"A","1",51
"52","So-6-3385-01","Pod_114",8,51,8.75,50.375,248.5,1.5475,66.375,2.6625,51.75,7.72,18.0742857142857,4.375,4.5,"A","1",52
"53","So-6-3385-02","Pod_115",7,50,10.1428571428571,50.5714285714286,256.428571428571,1.80714285714286,79.4285714285714,2.47428571428571,66.7142857142857,6.865,31.7516666666667,4.42857142857143,5.71428571428571,"A","1",53
"54","So-6-4253-01","Pod_116",8,45,13.125,46.25,272.75,1.8825,88.1875,2.3475,64,7.00625,34.83,5.75,6.625,"A","1",54
"55","So-6-4452-01","Pod_118",8,47,11.875,45.5,246.375,1.8025,63,2.65125,82.875,8.22125,35.125,5,6.5,"A","1",55
"56","So-6-4452-02","Pod_119",8,47.5,9.625,47.25,262.75,1.62,71.875,2.4425,66.44625,7.52625,38.875,4.875,5,"A","1",56
"57","So-6-51263-02","Pod_121",8,48,12,47.875,234.625,1.63857142857143,66.625,2.4275,79.25,6.52875,48.70375,5.875,6.125,"A","1",57
"58","So-8-11559-01","Pod_122",8,47,9,46.625,256.25,1.4825,65.1875,2.31375,81.5,7.66625,52.8575,3.5,4.875,"A","1",58
"59","So-8-11559-02","Pod_123",8,47,12.125,47.5,238.5,1.6075,59.875,2.28125,66.53875,6.82875,40.16375,6.125,6,"A","1",59
"60","So-8-6685-01","Pod_129",8,47,9.125,46.5,221,1.57,63.8125,2.73875,80,7.56375,38.53875,3,5.875,"A","1",60
"61","So-8-6685-02","Pod_130",8,43,11.375,43.875,210.625,1.64125,62.8125,2.88375,84.1725,7.34,55.38,4.25,7.125,"A","1",61
"62","So-8-6685-03","Pod_131",8,46,11.625,45.625,234.25,1.50875,56.125,2.15125,56.5,6.40375,33.02125,5.5,6,"A","1",62
"63","So-8-6858-02","Pod_133",8,44.5,10.625,43.625,214.5,1.5925,57.625,2.41125,61.865,6.9325,41.695,6.5,3.625,"A","1",63
"64","So-8-7024-01","Pod_135",8,46,8.375,47.375,222.875,1.46,64.375,2.36125,70.75,7.48875,47,3.125,5.25,"A","1",64
"65","So-8-7291-01","Pod_138",8,50,9.75,50.25,253.125,1.68375,70.3125,2.7525,79.25,8.1025,44.21375,3.875,5.75,"A","1",65
"66","So-8-7539-01","Pod_140",8,43.5,13.125,44.25,248.5,1.625,70.375,2.3025,76.73375,7.03,51.815,6.875,5.625,"A","1",66
"67","So-8-7539-02","Pod_141",8,44.5,12,44.75,227.75,1.43625,55.5625,2.19375,60.25,7.6875,36.9575,6.5,5.5,"A","1",67
"68","So-8-7539-03","Pod_142",8,43.5,12.375,43.5,236.125,1.59875,61.1875,2.26875,75,6.6025,49.375,5.75,6.125,"A","1",68
"69","So-8-7539-04","Pod_143",8,45,9.25,46.375,249.125,1.53125,66.9375,2.26375,61.25,7.425,38.955,3.75,5.5,"A","1",69
"70","So-10-20006-01","Pod_48",8,45.5,10.875,45.25,263.25,1.6075,74,2.5575,92.45625,8.20875,58.82,5.375,5.5,"A","1",70
"71","So-10-20006-02","Pod_49",8,47,9.75,46.125,244.875,1.42125,71.5625,2.21875,56.135,7.4925,34.0925,4.5,4.875,"A","1",71
"72","So-10-20006-03","Pod_50",8,49.5,9.625,49.25,286.125,1.7425,81.125,2.285,72.875,8.03125,37.1825,4.75,4.5,"A","1",72
"73","So-10-20110-02","Pod_52",8,43,11.875,43.875,226.125,1.54375,56.3125,2.15,47.2,6.03125,27.22125,7.875,3.5,"A","1",73
"74","So-10-20110-03","Pod_53",8,44.5,8.625,44.375,274.75,1.4675,65.4375,2.41375,68.375,8.5575,42.25,4.25,4,"A","1",74
"75","So-10-20117-02","Pod_55",7,47,13.2857142857143,47.1428571428571,224.571428571429,1.77,58.4285714285714,2.89714285714286,93.1428571428571,7.87285714285714,54.5671428571429,5.85714285714286,7,"A","1",75
"76","So-10-20117-03","Pod_56",8,45,8.5,45.375,236.375,1.73125,66.8125,2.65375,74.45375,6.51,44.5525,4.125,4.25,"A","1",76
"77","So-10-20279-01","Pod_57",8,45,10.375,44.75,244.875,1.69,58.375,2.57125,77.75,7.47875,51.4475,5.25,4.75,"A","1",77
"78","So-10-20279-02","Pod_58",8,46.5,10,46.875,234.875,1.46375,57.25,2.34,77.25,6.5275,49.515,4.75,5,"A","1",78
"79","So-10-20279-03","Pod_59",8,45,9.375,45.625,238.875,1.50125,62.5,2.24,58.75,7.65,33.3125,4.625,4.75,"A","1",79
"80","So-10-20302-01","Pod_60",5,49,7.6,50.6666666666667,260.6,1.904,65.2,2.58,93.2,8.002,54.668,4,3.4,"A","1",80
"81","So-10-20302-03","Pod_62",8,49,12.75,48.5,235.75,1.6725,55.8125,2.61125,73.75,8.685,46.565,4.75,8.125,"A","1",81
"82","So-10-20327-01","Pod_63",8,46,12.625,45.625,249.25,1.7325,68.475,2.56875,92.38125,9.035,63.4925,5.625,6.375,"A","1",82
"83","So-10-20327-02","Pod_64",7,52,13.2857142857143,52.7142857142857,255.142857142857,1.45285714285714,63,2.06142857142857,47.7142857142857,7.77285714285714,27.4114285714286,7.42857142857143,5.14285714285714,"A","1",83
"84","So-10-20327-03","Pod_65",8,48.5,14.375,48.875,237.875,1.6675,61.6875,2.63625,69,7.655,42.95625,6.25,8.375,"A","1",84
"85","So-10-20333-01","Pod_66",8,44.5,9.75,44.25,243.375,1.74875,68.75,2.25625,68.5,7.615,54.455,4.875,5.125,"A","1",85
"86","So-10-20333-02","Pod_67",7,49,12.8571428571429,48.7142857142857,279.714285714286,1.75142857142857,80.1428571428571,2.42,79.4685714285714,9.845,51.12,5,7.57142857142857,"A","1",86
"87","So-10-20333-03","Pod_68",7,47,8.14285714285714,46.8571428571429,243.714285714286,1.57857142857143,73.9285714285714,2.46714285714286,62.94,8.74571428571429,33.6357142857143,3.85714285714286,4.28571428571429,"A","1",87
"88","So-10-20333-04","Pod_69",8,46.5,11.75,46.75,261.5,1.87875,64.8125,2.26875,72.0475,7.9,41.875,5.5,5.5,"A","1",88
"89","So-10-20347-01","Pod_71",8,44.5,10.875,44.875,252.25,1.67375,70.75,2.42375,73.455,7.87875,42,4.875,6,"A","1",89
"90","So-10-20347-02","Pod_72",8,46,9.5,46,263.5,1.67875,68.25,2.7425,87.75,8.42875,60.17875,4.5,5.125,"A","1",90
"91","So-10-20347-03","Pod_73",8,47.5,8.625,47.375,264.75,1.6425,68.75,2.37625,77.75,7.7275,48.665,5.125,3.75,"A","1",91
"92","So-10-20363-02","Pod_75",8,42,9.625,42.5,241.875,1.5675,55.75,2.30375,66.25,6.6425,34.435,5.875,3.875,"A","1",92
"93","So-10-56965-01","Pod_77",7,51,9.57142857142857,50.5,256.142857142857,1.87428571428571,63.4285714285714,2.83571428571429,77.8657142857143,8.19285714285714,45.9685714285714,4.14285714285714,4.85714285714286,"A","1",93
"94","So-10-56965-02","Pod_78",7,48,11.5714285714286,47.8571428571429,252.142857142857,1.63714285714286,62.4285714285714,2.72142857142857,79.35,8.35428571428571,50.2285714285714,5.28571428571429,5.85714285714286,"A","1",94
"95","So-10-56965-03","Pod_79",8,43,12.75,43,258.375,1.5475,63,2.46875,71.5,7.79125,43.3025,7.5,4.875,"A","1",95
"96","So-21-1061629-01","Pod_80",8,42,13.625,42.25,257.375,1.445,57.6875,2.005,55,7.43125,37.8875,8.375,5.25,"A","1",96
"97","So-21-1061629-02","Pod_81",7,47,10.5714285714286,47.2857142857143,247.428571428571,1.68571428571429,57.1428571428571,2.57857142857143,74.5714285714286,6.81,45.73,5.57142857142857,4.85714285714286,"A","1",97
"98","So-21-28371-01","Pod_83",8,47.5,9.875,46.875,229.5,1.5475,63.375,2.46,71.56375,7.82625,33.2975,4.75,4.25,"A","1",98
"99","So-21-28371-04","Pod_86",8,44,12.5,43.75,234.875,1.64625,65.375,2.17375,53.25,6.21,16.275,6.625,6.375,"A","1",99
"100","So-21-28423-01","Pod_87",8,46,8.625,46.375,247.25,1.85125,62.75,3.18375,88.7575,6.58625,52.46,4.375,4.125,"A","1",100
"101","So-21-28423-02","Pod_88",8,47,10.25,47.125,254.25,1.88625,66.75,3.025,96.5,8.6975,61.64875,3.875,6.375,"A","1",101
"102","So-21-28423-03","Pod_89",6,44,8.66666666666667,45.2857142857143,260.285714285714,1.42,54.0714285714286,2.34285714285714,52,7.83428571428571,33.0214285714286,4.28571428571429,3.5,"A","1",102
"103","So-21-28425-01","Pod_90",8,47.5,9,46.875,231.875,1.47125,66.1875,2.40625,71.5,7.3775,44.3475,4.875,3.875,"A","1",103
"104","So-21-28425-02","Pod_91",4,53.5,9.25,55.5,257.5,1.64,66.75,2.4775,70.5,8.54,33.605,3.5,5.75,"A","1",104
"105","So-21-28425-03","Pod_92",7,46,8.85714285714286,45.8571428571429,244.285714285714,1.81571428571429,62.9285714285714,2.43857142857143,78.2857142857143,7.06428571428571,33.1842857142857,3.71428571428571,4.85714285714286,"A","1",105
"106","So-21-28449-01","Pod_93",6,44.5,8.16666666666667,45.6666666666667,235.166666666667,1.292,53.8333333333333,2.01833333333333,38.6666666666667,7.19333333333333,21.6666666666667,3.83333333333333,4.5,"A","1",106
"107","So-21-28449-02","Pod_94",8,45,9.75,46.25,233.875,1.4425,60.1875,2.21375,62.21,6.77875,35.75,5.25,4.25,"A","1",107
"108","So-21-28449-04","Pod_96",8,48.5,11.625,48,215.6875,1.42,54.5,2.2025,52,7.06625,32.4875,7.125,3.75,"A","1",108
"109","So-21-29822-01","Pod_97",8,44,10.125,45,302.25,1.82125,96.125,2.565,75,6.8025,37.92875,5.375,4.75,"A","1",109
"110","So-21-29822-02","Pod_98",8,45.5,13,45.75,285.25,1.55625,79.3125,2.21375,43.47,6.76428571428571,16.5871428571429,5.75,6.625,"A","1",110
"111","So-21-30218-01","Pod_99",8,44.5,9.375,46,255.25,1.81875,67.125,2.82125,93.875,8.93625,55.25,4.25,4.75,"A","1",111
"112","So-21-30507-02","Pod_103",8,44,9.25,44.375,233.75,1.38375,63.9375,2.305,70.25,7.395,46.65125,5,4.125,"A","1",112
"113","So-6-3189-01","Pod_111",7,45,11.1428571428571,46,247.285714285714,1.85571428571429,71.7857142857143,2.86285714285714,80.1,6.65285714285714,43.4071428571429,4.71428571428571,6.57142857142857,"A","1",113
"114","So-6-3189-02","Pod_112",8,48.5,7.5,48.75,265.875,1.8625,87.3125,2.3175,56.99875,7.75166666666667,25.5533333333333,3.75,3.625,"A","1",114
"115","So-6-3189-03","Pod_113",7,49,9.57142857142857,49.4285714285714,248.571428571429,2.01142857142857,84.4285714285714,3.08285714285714,94.4785714285714,7.56714285714286,57.0757142857143,3.85714285714286,5.57142857142857,"A","1",115
"116","So-6-4253-02","Pod_117",8,42,8.625,41.25,265.75,1.43875,71.375,1.99375,57.25,7.695,34.24375,3.5,4.75,"A","1",116
"117","So-6-51263-01","Pod_120",8,48,11.75,48.125,244.25,1.64375,59.5625,2.4125,70.25,8.70375,40.77375,6.625,4.625,"A","1",117
"118","So-8-11559-03","Pod_124",8,42,10.5,41.75,244,1.465,56.0625,2.165,52.75,7.51142857142857,39.3714285714286,7.375,2.375,"A","1",118
"119","So-8-6858-03","Pod_134",8,48,13.5,47.375,252.125,1.835,68.875,2.78125,99,7.82875,62.50625,5.5,8.125,"A","1",119
"120","So-8-7024-02","Pod_136",6,45,7.5,45.6666666666667,223.666666666667,1.66,60.3333333333333,2.425,77.6666666666667,6.46166666666667,33.355,4,3.16666666666667,"A","1",120
"121","So-8-7024-03","Pod_137",7,45,10.5714285714286,45.1428571428571,232.857142857143,1.56428571428571,57.0714285714286,2.20571428571429,65.6871428571429,7.55285714285714,43.8814285714286,4.28571428571429,5.57142857142857,"A","1",121
"122","So-10-20117-01","Pod_54",8,44,10.75,44.375,223.625,1.685,59.125,2.3525,68.735,7.855,40.125,4.75,6.25,"A","1",122
"123","So-10-20302-02","Pod_61",8,44,8,44.375,225.5,1.40875,52.75,2.025,53.25,7.24,37.1575,4.625,3.125,"A","1",123
"124","So-10-20333-05","Pod_70",8,43.5,10.125,43.625,247.75,1.48625,68,2.43625,70.98875,7.10625,42.24625,5.25,4.75,"A","1",124
"125","So-10-20363-01","Pod_74",8,42.5,9.5,43.125,240.5,1.48,58.375,2.305756369375,56,7.215,30.96625,5.75,3.5,"A","1",125
"126","So-10-20363-03","Pod_76",8,44,10.25,44.875,243.625,1.59875,62.5625,2.47125,56.19875,8.30875,34.24,5.375,4.25,"A","1",126
"127","So-21-1061629-03","Pod_82",8,44.5,9.75,44.25,237.25,1.60571428571429,67.1875,2.47625,67.5,8.335,35.26375,5.625,3.625,"A","1",127
"128","So-21-28371-02","Pod_84",8,42.5,15.625,42.25,228.5,1.45625,54.375,1.97,49.5,7.5,34.68125,11,4.75,"A","1",128
"129","So-21-28371-03","Pod_85",8,45,9.625,46.5,250.875,1.4775,72.5,2.305,65.50125,7.12,22.87375,4.75,4.375,"A","1",129
"130","Sa-21-30147-04","Ma_10",8,72,10.625,73.875,249.75,1.635,54.125,2.71,63.75,6.9775,34.5775,6.375,4,"A","2",130
"131","Sa-21-30218-01","Ma_11",8,71.5,8.25,70.75,304.375,1.93875,58,2.7075,60.1428571428571,7.62857142857143,36.06,5.75,2.125,"A","2",131
"132","Sa-21-30218-02","Ma_12",8,81,12.625,81,301.25,1.695,65.375,2.35625,71.375,7.25714285714286,39.2,5.625,6.5,"A","2",132
"133","Sa-8-12129-01","Ma_125",7,79,12.8571428571429,79.5714285714286,292.857142857143,1.84571428571429,61.1428571428571,2.77142857142857,86.8571428571429,8.49428571428571,47.9857142857143,6.28571428571429,6.85714285714286,"A","2",133
"134","Sa-8-12129-02","Ma_126",8,81,11,80.875,342.75,2.165,68.125,2.84625,88.375,7.825,46.9875,5.75,5.5,"A","2",134
"135","Sa-8-12129-03","Ma_127",7,81,9.85714285714286,80.4285714285714,326.428571428571,1.88571428571429,72.1428571428571,2.53428571428571,89.5714285714286,7.07,57.6885714285714,4.71428571428571,5.14285714285714,"A","2",135
"136","Sa-8-12129-04","Ma_128",5,83,10.2,82.4,283.8,2.254,61.8,3.004,100.24,8.0425,62.0125,5.4,5.2,"A","2",136
"137","Sa-21-30218-03","Ma_13",8,81,9.625,81.375,329.375,1.66125,60.5,2.57125,78.25,7.99857142857143,41.6942857142857,5.875,3.875,"A","2",137
"138","Sa-21-30507-01","Ma_14",8,81.5,15,82,317.25,1.84875,55.375,2.7225,76.5,6.92714285714286,40.4742857142857,8.125,6.75,"A","2",138
"139","Sa-21-30515-02","Ma_15",8,77,11.375,77.375,301.875,1.81375,55.875,2.40375,66.875,8,41.99375,6.5,4.875,"A","2",139
"140","Sa-21-30529-02","Ma_17",5,80,9,76.2,310.2,1.872,60.8,2.376,48.6,5.81333333333333,28.29,5.4,3.8,"A","2",140
"141","Sa-21-28423-02","Ma_18",6,79,13.8333333333333,78.7142857142857,309.666666666667,1.94833333333333,50.9166666666667,2.50166666666667,82.5,7.19333333333333,50.64,7,6.83333333333333,"A","2",141
"142","Sa-21-30507-02","Ma_2",8,74,11.25,73.25,322.5,1.8325,54,2.42875,59.125,6.86,27.51,7.5,3.875,"A","2",142
"143","Sa-21-30515-01","Ma_20",7,77,11.1428571428571,76.7142857142857,298.285714285714,1.81142857142857,54.4285714285714,2.24857142857143,67.2857142857143,5.73428571428571,29.0442857142857,6.57142857142857,4.57142857142857,"A","2",143
"144","Sa-21-30529-03","Ma_21",7,75,8.42857142857143,72.7142857142857,329.857142857143,2.06428571428571,53.5714285714286,2.64285714285714,83.4285714285714,7.54142857142857,57.4257142857143,5.42857142857143,3.14285714285714,"A","2",144
"145","Sa-21-82410-01","Ma_22",6,76,11.3333333333333,75.5,335.333333333333,1.99666666666667,64.9166666666667,2.79833333333333,77.9533333333333,8.65,48.5716666666667,6.33333333333333,4.33333333333333,"A","2",145
"146","Sa-21-82410-02","Ma_23",6,76.5,10.8333333333333,76.5,301.666666666667,1.57666666666667,67.3333333333333,2.28666666666667,59,6.62333333333333,24.35,7.83333333333333,2.83333333333333,"A","2",146
"147","Sa-21-82410-03","Ma_24",8,81.5,9,82,282.625,1.73125,51.75,2.4725,62.375,5.285,30.96875,4.125,4.875,"A","2",147
"148","Sa-21-82410-04","Ma_25",5,75,10.2,74.3333333333333,268.6,1.492,51.2,2.068,53.25,4.9425,27.7325,6.2,3.6,"A","2",148
"149","Sa-24-60424-01","Ma_26",8,68.5,10.375,68.75,282.25,1.94625,55.5,2.66375,71,7.36125,33.82875,6,4.125,"A","2",149
"150","Sa-24-60424-03","Ma_28",7,81,10,82.5714285714286,344.857142857143,2.12857142857143,66.1428571428571,2.61285714285714,87,7.53333333333333,61.3916666666667,4.28571428571429,5.42857142857143,"A","2",150
"151","Sa-21-28423-03","Ma_3",7,83,11,81.5714285714286,334.571428571429,2.03428571428571,55.4285714285714,2.56714285714286,84,8.33,52.2757142857143,6.14285714285714,4.85714285714286,"A","2",151
"152","Sa-6-3189-01","Ma_30",7,75,11.1428571428571,75.4285714285714,256.571428571429,1.79142857142857,59.1428571428571,2.52142857142857,81.7142857142857,7.54857142857143,54.4728571428571,5.71428571428571,5.28571428571429,"A","2",152
"153","Sa-6-3189-02","Ma_31",7,80,14,80.5714285714286,307.285714285714,1.90571428571429,57.1428571428571,2.71714285714286,72.1428571428571,5.6,31.94,6.85714285714286,7.28571428571429,"A","2",153
"154","Sa-6-3189-03","Ma_32",8,77,12.75,77,307.875,1.93875,57.25,2.3725,81.375,6.665,44.33125,7.375,5.125,"A","2",154
"155","Sa-6-3385-01","Ma_34",8,74,13.875,74.5,318.5,1.75875,51.875,2.4125,70,7.37625,46.19375,8.25,5.625,"A","2",155
"156","Sa-6-4253-01","Ma_35",8,76,12.625,74.5,297.25,1.635,48.5,2.40875,63.125,6.89125,38.66375,6.25,6.125,"A","2",156
"157","Sa-6-4253-02","Ma_36",8,80,10.5,79.75,295.125,1.9,55,2.48375,75.3125,6.76375,43.76375,7.375,3.125,"A","2",157
"158","Sa-6-51263-01","Ma_37",8,79,12.375,78.625,294.25,1.90875,51.1875,2.34,63.125,5.725,31.63125,5.875,6.5,"A","2",158
"159","Sa-6-51263-02","Ma_38",5,73,9.4,73.4,289,1.644,48.2,2.486,63.6,7.742,34.878,5.6,4,"A","2",159
"160","Sa-8-11559-01","Ma_39",7,71,13.4285714285714,71.4285714285714,293.857142857143,1.64857142857143,47.5714285714286,2.34285714285714,60.2857142857143,6.61333333333333,36.6066666666667,7.42857142857143,6,"A","2",160
