Code_ADN	Code	Nind	50%floraison	Nbtalles	Epiaison	Longbrin	Diambrin	LongEpi	DiamEpi	PEpi	P1000	Pgrains	Tutiles	Tsteriles
Sa-21-82410-04	Ma_25	8	77	15.625	77	272.125	1.8075	52	2.5675	59.3225	6.655	35.2825	7.375	8.5
Sa-24-60424-03	Ma_28	8	84.5	17.625	84.875	353.571428571429	2.24714285714286	60.2857142857143	3.13714285714286	67.875	6.95714285714286	37.9	6.875	10.125
Sa-21-28423-03	Ma_3	8	86.5	11.75	86.75	350	2.17	55.4285714285714	2.69857142857143	70.7785714285714	7.61833333333333	47.3383333333333	4.25	6.75
Sa-6-3189-01	Ma_30	8	81	19	80.875	252.75	1.7425	53.875	2.6075	60.39	6.41142857142857	32.5214285714286	6	12.375
Sa-6-3189-02	Ma_31	8	87.5	11.25	87.625	299.875	2.03	52.3125	2.79375	73.12	6.195	31.4675	4.5	6.75
Sa-6-3189-03	Ma_32	8	81	17.25	80.75	302	1.89125	59	2.54	61.3685714285714	7.65	37.6683333333333	4.625	12.125
Sa-6-3385-01	Ma_34	8	81.5	11.5	82.25	316.375	2.04625	52.25	2.67375	69.66375	7.66125	43.4475	5.125	6.125
Sa-6-4253-01	Ma_35	8	81.5	12	81.75	278.5	1.66	49	2.35625	55.09625	6.5325	27.03375	7.125	4.75
Sa-6-4253-02	Ma_36	8	85	11.5	83.75	271	1.66125	51.375	2.6425	74.3275	7.9875	37.09625	4.5	7
Sa-6-51263-01	Ma_37	8	86.5	11.375	85.75	312.125	2.05285714285714	49	2.55125	59.7542857142857	5.52428571428571	35.3357142857143	5.875	5.25
Sa-6-51263-02	Ma_38	8	85	14	83.5	287.25	1.9725	49.8125	2.995	78.6375	7.78375	50.72875	5.125	8.5
Sa-8-11559-01	Ma_39	8	76.5	14.875	76.625	286.5	1.64875	51.5	2.65	54.4185714285714	7.16375	32.5142857142857	5.375	9.5
Sa-8-11559-03	Ma_41	6	82.5	13.8333333333333	82.3333333333333	305.333333333333	1.88	53.6666666666667	2.96333333333333	62.06	7.40166666666667	27.47	4	9.66666666666667
Sa-8-7085-01	Ma_42	7	85	10	82.1428571428571	310.285714285714	1.72857142857143	55.4285714285714	2.49428571428571	60.2883333333333	5.68333333333333	31.9983333333333	6.42857142857143	3.57142857142857
Sa-8-7085-02	Ma_43	7	81	16	83.2857142857143	306.571428571429	1.85	55	2.62	69.2957142857143	7.98285714285714	30.1814285714286	8	8.14285714285714
Sa-8-7085-03	Ma_44	7	87	10.1428571428571	86.8571428571429	296.142857142857	1.98857142857143	53.2857142857143	2.70285714285714	74.7628571428571	8.30571428571429	49.16	6.42857142857143	3.71428571428571
Sa-8-7085-04	Ma_45	8	86	10.875	85.125	324	2.125	52.5625	2.82875	70.575	6.695	40.66125	5.625	5.625
Sa-8-7085-05	Ma_46	7	83	16	82.1666666666667	304.571428571429	1.59285714285714	53.7142857142857	2.61857142857143	49.64	6.342	15.8733333333333	5.71428571428571	10.1428571428571
Sa-8-7085-06	Ma_47	8	82	14	82.25	327.142857142857	1.84	49.5285714285714	2.59714285714286	66.75	6.31714285714286	30.5985714285714	5.25	9
Sa-21-28425-02	Ma_5	5	86	8.4	86	329.4	1.93	60.8	2.492	68.156	7.636	37.952	4.6	3.8
Sa-21-30147-01	Ma_7	8	86.5	13.375	86.375	315	1.85125	56.125	3.1325	78.4	6.663125	45.68875	5.375	8
Sa-21-30147-02	Ma_8	8	82	15.125	79.375	351.875	1.855	56.625	2.85125	78.0185714285714	7.7825	49.2628571428571	5.375	9.875
Sa-21-30147-03	Ma_9	8	85	11.625	84.5	298	2.20875	53.875	2.98625	74.3075	8.14875	47.09125	4	7.5
Sa-24-60424-01	Ma_26	-2	83.5731707317073	12.4094367015099	83.4963704994193	306.019265389082	1.90631765389082	55.6270615563298	2.69937659698026	66.3788292682927	6.9346862659698	37.2881341463415	5.4654181184669	6.81887340301974
So-21-30218-02	Pod_100	6	56	10	55.3333333333333	255	1.76666666666667	58.6666666666667	2.78166666666667	80.156	7.452	37.842	3.66666666666667	6.16666666666667
So-21-30218-03	Pod_101	8	57	10.375	59.625	241.1875	1.87875	60.25	3.14875	94.62125	8.14	60.37875	3.125	7
So-21-30507-01	Pod_102	7	50	8.85714285714286	52.125	241.375	1.75625	61.0625	3.01375	67.5471428571429	7.95285714285714	34.3528571428571	3.75	4.42857142857143
So-21-30522-01	Pod_105	6	52	11.1666666666667	52.3333333333333	246.85	1.75166666666667	72.3333333333333	2.79666666666667	90.3325	9.88	53.155	3.5	7.16666666666667
So-21-30522-02	Pod_106	7	54	12.8571428571429	52.1428571428571	287.166666666667	1.925	75.1666666666667	2.71833333333333	75.7516666666667	8.505	45.0566666666667	4.85714285714286	8
So-21-30522-03	Pod_107	6	58.5	10.3333333333333	58.5	247.166666666667	1.655	63	2.755	59.6716666666667	9.215	35.2283333333333	3.5	6.16666666666667
So-21-30529-01	Pod_108	7	50.5	10.5714285714286	51.125	233.75	1.60875	49.625	2.465	69.82	8.164	30.694	5.875	4.42857142857143
So-21-30529-02	Pod_109	7	51.5	11.8571428571429	51.3333333333333	232.714285714286	1.46714285714286	45.6428571428571	2.15285714285714	43.5516666666667	8.72833333333333	35.43	5.42857142857143	6.57142857142857
So-21-30529-03	Pod_110	7	53	8.85714285714286	53	250.285714285714	1.68285714285714	57.2857142857143	2.83142857142857	69.1116666666667	8.585	37.79	3.71428571428571	5.28571428571429
So-6-3385-01	Pod_114	7	60	8.85714285714286	59.1428571428571	244.857142857143	1.82285714285714	65.4285714285714	2.91714285714286	76.6685714285714	9.60666666666667	39.145	2.85714285714286	5.57142857142857
So-6-3385-02	Pod_115	8	56	9.25	56	276.25	1.855	80.1875	2.73875	88.96	8.78	48.6816666666667	3	6
So-6-4253-01	Pod_116	7	56	8.85714285714286	55.7142857142857	262.857142857143	1.88857142857143	91.5714285714286	2.82857142857143	99.9314285714286	9.74857142857143	56.1128571428571	2.85714285714286	6
So-6-4452-01	Pod_118	8	56	8	55.875	246.625	1.46875	48.4375	2.505	55.7375	9.21	29.25875	3.375	4.625
So-6-4452-02	Pod_119	6	55	9.5	56.5	228	1.725	61.6666666666667	2.82333333333333	87.885	8.1525	47.2875	2.5	7
So-6-51263-02	Pod_121	8	58	8.75	58.2857142857143	226.375	1.61625	66	2.4575	62.3916666666667	7.37666666666667	32.9466666666667	3.625	4.625
So-8-11559-01	Pod_122	8	54	11.625	53.625	225.75	1.59625	56.875	2.445	67.3033333333333	8.825	22.0516666666667	4.875	6.375
So-8-11559-02	Pod_123	6	53	11.8333333333333	53.1666666666667	232.833333333333	1.62	49.25	2.21833333333333	57.8383333333333	6.59666666666667	31.085	5.16666666666667	6.16666666666667
So-8-6685-01	Pod_129	6	58	8.66666666666667	58	224.833333333333	1.67166666666667	54.3333333333333	3.20333333333333	84.955	8.7375	49.6725	3.5	5.33333333333333
So-8-6685-02	Pod_130	8	53.5	14.5	53.5	219.375	1.7275	60.3125	3.20875	89.9485714285714	8.1025	49.2128571428571	5.5	8.75
So-8-6685-03	Pod_131	8	53	13.125	54	239.625	1.63625	49.25	2.61	44.27625	7.73	19.23875	4.5	8.5
So-8-6858-02	Pod_133	7	49	12.5714285714286	47.7142857142857	195.671428571429	1.57285714285714	46.1571428571429	2.34857142857143	49.2	7.104	26.712	7.14285714285714	5
So-8-7024-01	Pod_135	7	54	10.4285714285714	54.5714285714286	236.428571428571	1.66428571428571	58.1428571428571	2.84	80.0557142857143	7.36285714285714	51.3614285714286	2.85714285714286	7.42857142857143
So-8-7291-01	Pod_138	7	56	9.14285714285714	55.8571428571429	254.728571428571	2.09142857142857	73.0428571428571	3.29571428571429	100.578571428571	8.31428571428571	52.6757142857143	3.85714285714286	5.28571428571429
So-8-7539-01	Pod_140	6	50	11.1666666666667	49.5	251.2	1.62666666666667	55.7666666666667	2.04333333333333	53.6666666666667	7.396	24.1316666666667	5	5.5
So-8-7539-02	Pod_141	6	54	11.5	54.8333333333333	238	1.565	50.3333333333333	2.38333333333333	46.296	8.73833333333333	18.4533333333333	3.5	8
So-8-7539-03	Pod_142	6	52	12.1666666666667	52.5	226.333333333333	1.62833333333333	45.5833333333333	2.18166666666667	47.205	9.185	25.02	5.5	7.16666666666667
So-8-7539-04	Pod_143	5	49	11.4	50.8	246.6	1.702	62.96	2.574	60.5	9.39333333333333	35.3566666666667	4.4	6.4
So-10-20006-01	Pod_48	6	51.5	9.66666666666667	52.8333333333333	262.54	1.922	75.52	2.93	101.6	8.284	48.488	3.33333333333333	6
So-10-20006-02	Pod_49	8	53	9.875	52.5	232.375	1.72	59.125	2.3525	66.135	8.494	39.854	3.75	6.125
So-10-20006-03	Pod_50	8	50	9.5	51.125	270.125	1.7125	75.375	2.745	71.914	9.14	34.378	5.25	4
So-10-20110-02	Pod_52	8	52	8.5	50.875	223.714285714286	1.32571428571429	53.4285714285714	2.18625	62.142	8.73	33.5	3.75	4.875
So-10-20110-03	Pod_53	5	50	9.6	51.2	261.2	1.816	60	2.688	58.268	9.424	30.85	4	5.2
So-10-20117-02	Pod_55	8	53.5	10	53.75	248.571428571429	1.60142857142857	58.9285714285714	2.79714285714286	78.9316666666667	8.80166666666667	33.155	5	4.125
So-10-20117-03	Pod_56	7	52.5	7.42857142857143	52.75	224.1875	1.62375	62.375	2.55875	75.9166666666667	8.345	38.325	3.125	3.42857142857143
So-10-20279-01	Pod_57	6	52	10.6666666666667	51.8571428571429	215.142857142857	1.61428571428571	53.8571428571429	2.83142857142857	60.0616666666667	7.96333333333333	10.8766666666667	3.33333333333333	6.66666666666667
So-10-20279-02	Pod_58	8	51	11.75	50.625	218	1.71375	52.125	2.48125	63.8933333333333	7.49	38.818	4.375	7
So-10-20279-03	Pod_59	6	48.5	10.3333333333333	49.5	258.616666666667	1.65166666666667	57.3333333333333	2.45166666666667	71.4025	8.4675	33.3466666666667	5	5.5
So-10-20302-01	Pod_60	8	53	8.25	53.375	231.0625	2.10625	63.775	3.13875	100.07125	8.1625	51.53	3.125	5.125
So-10-20302-03	Pod_62	8	55	10.75	55.5	240.125	1.91625	53.625	2.71625	45.14375	8.45875	45.18125	3.5	7
So-10-20327-01	Pod_63	18	52	10	51.7777777777778	248.888888888889	1.70888888888889	58.6944444444444	2.61611111111111	76.64875	8.82	44.239375	5.44444444444444	4.61111111111111
So-10-20327-02	Pod_64	8	59	9.25	57.875	247	1.81142857142857	56.8571428571429	2.54857142857143	66.668	8.03714285714286	36.396	3.125	5.625
So-10-20327-03	Pod_65	8	56	9.125	56.125	233.785714285714	1.69714285714286	53.7142857142857	2.54	61.8828571428571	8.376	38.16	3.5	5.625
So-10-20333-01	Pod_66	8	50	9.625	50.125	231.3125	1.74	63.5	2.5125	77	8.45625	40.56875	3.875	5.5
So-10-20333-02	Pod_67	6	56.5	7.5	57	292.6	1.726	73.9	2.754	62.86	8.89	26.845	4	3.33333333333333
So-10-20333-04	Pod_69	7	56	10.4285714285714	55.1428571428571	256.714285714286	1.83285714285714	72.1428571428571	3.08	95.3857142857143	9.28714285714286	49.0614285714286	4.28571428571429	5.42857142857143
So-10-20347-01	Pod_71	7	50	13	50.7142857142857	267	1.70333333333333	57	2.49571428571429	63.3366666666667	8.94	28.92	4.57142857142857	7.85714285714286
So-10-20347-02	Pod_72	8	55	9.625	55.625	260.928571428571	1.66	60.8571428571429	2.87428571428571	83.4828571428571	7.96142857142857	50.9014285714286	3.75	5.375
So-10-20347-03	Pod_73	8	53	8.625	53.375	257.625	1.76375	64.125	2.54125	73.0428571428571	8.00428571428571	41.9371428571429	3.5	4.875
So-10-20363-02	Pod_75	7	50	15.0385714285714	49.7142857142857	220.571428571429	1.44142857142857	43	2.19142857142857	45.2028571428571	8.21166666666667	30.2466666666667	7.71428571428571	7.93142857142857
So-10-56965-01	Pod_77	8	54	7.875	54	263	1.69142857142857	64.6428571428571	2.73571428571429	60.432	8.312	28.602	4.25	3.75
So-10-56965-02	Pod_78	8	52.5	12.25	52.25	247.5	1.75625	59.875	2.73875	58.67	9.90857142857143	35.5157142857143	5	6.75
So-10-56965-03	Pod_79	8	53.5	11.25	53.25	257.5	1.61428571428571	60.4285714285714	2.79142857142857	73.3083333333333	8.08333333333333	37.5566666666667	3.5	7.625
So-21-1061629-01	Pod_80	7	49	10.7142857142857	48.7142857142857	245.428571428571	1.63857142857143	59	2.52	67.9166666666667	8.505	36.6416666666667	4.14285714285714	6.71428571428571
So-21-1061629-02	Pod_81	8	55	10.875	54.5	242.142857142857	1.52857142857143	58.4285714285714	2.79142857142857	67.265	8.49285714285714	39.9783333333333	4.375	6.5
So-21-28371-01	Pod_83	6	53.5	12	53.3333333333333	253.166666666667	1.71333333333333	56.5	2.43666666666667	73.8033333333333	7.63666666666667	44.075	5.33333333333333	6.83333333333333
So-21-28371-04	Pod_86	7	54	11.4285714285714	53.1428571428571	239.428571428571	1.64714285714286	57.9285714285714	2.43285714285714	67.7	9.29833333333333	42.516	5.28571428571429	6.14285714285714
So-21-28423-01	Pod_87	8	54.5	8.5	56	227.25	1.82625	54.25	3.11875	93.73	7.715	59.86125	2.5	6
So-21-28423-02	Pod_88	8	53	9.75	53.25	246.328571428571	1.76428571428571	56	2.66285714285714	68.2614285714286	9.93142857142857	38.9014285714286	3.5	6.125
So-21-28423-03	Pod_89	8	57.5	7.25	57.75	251.46	1.866	60.32	2.874	71.6	8.194	41.672	3.125	4.375
So-21-28425-01	Pod_90	7	55	11.7142857142857	54	237.857142857143	1.56714285714286	62.4285714285714	2.65285714285714	85.2583333333333	8.52142857142857	49.5516666666667	5.28571428571429	6.14285714285714
So-21-28425-02	Pod_91	6	61	8.66666666666667	60.6	231.833333333333	1.74666666666667	57.3333333333333	2.98333333333333	96.9625	9.24	46.125	2	6.5
So-21-28425-03	Pod_92	8	54.5	8.875	53.875	235.5	1.8625	64.6875	2.6675	69.61375	8.40625	39.37125	3.75	5.25
So-21-28449-01	Pod_93	6	56	8.33333333333333	54.6666666666667	239.333333333333	1.58833333333333	60.4166666666667	2.86833333333333	81.458	8.352	40.702	4	4
So-21-28449-02	Pod_94	7	55	9.14285714285714	54.2857142857143	250.857142857143	1.58714285714286	60.7142857142857	2.66285714285714	85.89	8.248	58.825	5.14285714285714	3.71428571428571
So-21-28449-04	Pod_96	8	50	8.875	51	196.5	1.43142857142857	45.4285714285714	2.07125	34.1666666666667	6.80333333333333	19.29	5.375	3.5
So-21-29822-01	Pod_97	6	57.5	6.5	57.5	305.571428571429	1.57833333333333	76	2.44333333333333	62.5	10.11	24.94	3.42857142857143	3.16666666666667
So-21-29822-02	Pod_98	7	55	10.4285714285714	56.2857142857143	290.316666666667	1.68166666666667	85.8333333333333	2.67	75.186	9.674	45.466	3	6.71428571428571
So-21-30218-01	Pod_99	7	56	8	56	253.785714285714	1.73285714285714	62.1428571428571	2.95714285714286	80.9833333333333	8.87333333333333	56.5183333333333	3.42857142857143	4.85714285714286
So-10-20333-03	Pod_68	-2	53.75	10.1056092436975	53.8657621381886	244.539489962652	1.70002007469654	60.440420751634	2.66758374183007	71.171425070028	8.50047461484593	38.8238134628852	4.10529295051354	5.80601774042951
So-10-20117-01	Pod_54	8	48.5	11.125	48.375	214.142857142857	1.53285714285714	50	2.14625	36.04	8.25	13.335	4.25	6.625
So-10-20302-02	Pod_61	8	50.5	8.875	50.75	244.928571428571	1.62428571428571	54.7142857142857	2.36714285714286	57.494	8.52833333333333	34.314	4.375	4.375
So-10-20333-05	Pod_70	8	51.5	11.875	51.125	247.625	1.725	57.625	2.59125	71.6242857142857	9.14375	36.06625	4.75	7.625
So-10-20363-01	Pod_74	8	52	10.125	51.875	230	1.73571428571429	53.5714285714286	2.68428571428571	73.2758333333333	8.17833333333333	43.5066666666667	4.25	5.625
So-10-20363-03	Pod_76	6	50.5	10.1666666666667	49	238.25	1.5675	49.5	2.2925	42.18	7.655	27.51	4.5	5.83333333333333
So-21-1061629-03	Pod_82	7	51	11.2857142857143	51.1428571428571	232.142857142857	1.47857142857143	51.3571428571429	2.31142857142857	62.575	8.76	35.5575	6.28571428571429	5
So-21-28371-02	Pod_84	7	55	12.1428571428571	53.4285714285714	223.714285714286	1.38571428571429	50.7142857142857	2.325	38.7675	7.67333333333333	15.0566666666667	6.71428571428571	4.85714285714286
So-21-28371-03	Pod_85	7	56	11.8571428571429	55.6666666666667	254.857142857143	1.86	63.2857142857143	2.79571428571429	77.016	9.984	47.026	3.28571428571429	8.57142857142857
So-21-30507-02	Pod_103	6	48	14.1666666666667	48.6666666666667	229	1.52833333333333	55.0833333333333	2.06	59.6766666666667	9.108	31.145	6.83333333333333	7.83333333333333
So-6-3189-01	Pod_111	8	53.5	12.125	54.5	243.125	1.6425	62.375	2.475	73.24125	7.62375	38.45375	4.375	7.5
So-6-3189-02	Pod_112	6	56	11	55.4	260.666666666667	1.75666666666667	72	2.685	83.31	7.722	21.8766666666667	3.83333333333333	6.83333333333333
So-6-3189-03	Pod_113	8	56.5	7.25	57	254.5	1.78625	75.4375	2.81375	87.19875	8.6775	49.15	3.375	4.125
So-6-4253-02	Pod_117	7	55	10.5714285714286	54.8571428571429	262.142857142857	1.91	77.9285714285714	2.77142857142857	72.4928571428571	8.115	43.8166666666667	4	6.28571428571429
So-8-11559-03	Pod_124	8	47.5	9.5	48.25	243.875	1.64	52.125	2.28625	55.7533333333333	8.04333333333333	33.8866666666667	5.375	3.875
So-8-6858-03	Pod_134	7	55	10.1428571428571	54.7142857142857	250.428571428571	1.70428571428571	59.7142857142857	2.87285714285714	64.868	9.064	30.344	3.71428571428571	6.28571428571429
So-8-7024-02	Pod_136	7	50	8	49.8571428571429	242.714285714286	1.66833333333333	57.1428571428571	2.35714285714286	61.6933333333333	9.07333333333333	30.8766666666667	4.42857142857143	3.14285714285714
So-8-7024-03	Pod_137	8	49	11.875	49	222.75	1.60375	52.25	2.47625	61.91375	8.21625	30.40625	4.375	7
So-6-51263-01	Pod_120	-2	63.3150247713415	10.9419274422803	63.3374490769059	264.225758195332	1.76184756657998	58.6058595468008	2.65428394733942	68.5770290517503	7.98129287704506	37.5568165084798	4.6213516613772	6.15938096999471
