Code_ADN	Code	Nind	50%floraison	Nbtalles	Epiaison	Longbrin	Diambrin	LongEpi	DiamEpi	PEpi	P1000	Pgrains	Tutiles	Tsteriles
Sa-21-82410-02	Ma_23	6	84.5	9	84.1666666666667	236.666666666667	1.65	51	2.28333333333333	53.69	6.27666666666667	37.0766666666667	4	4.83333333333333
Sa-21-82410-03	Ma_24	5	85	7.6	84.8	247	1.7	54.2	2.44	62.574	5.13	36.808	2.8	5
Sa-21-82410-04	Ma_25	5	83	12.8	83.2	181.6	1.78	40.2	2.05	36.0325	4.2075	25.2325	3.8	9.2
Sa-24-60424-01	Ma_26	6	88	10.5	88.3333333333333	270.166666666667	1.8	50.5	2.26	71.144	5.98	47.736	4.33333333333333	6
Sa-24-60424-03	Ma_28	5	94	16.6	93.4	313.6	2.04	60.6	2.82	89.99	6.932	58.412	4.6	11.4
Sa-21-28423-03	Ma_3	4	89	13.5	89.25	228.25	1.925	43.5	2.2	41.45	6.21	31.2375	6.25	7.75
Sa-6-3189-01	Ma_30	5	85	13	85.8	217.4	1.82	45.6	2.36	47.62	5.012	26.64	4.6	8.2
Sa-6-3189-02	Ma_31	5	88	14.6	89.2	225.4	1.76	48.6	2.4	47.834	5.104	28.16	6.8	7.8
Sa-6-3189-03	Ma_32	6	86.5	10.1666666666667	86.5	240	1.85	47.8333333333333	2.43333333333333	60.8633333333333	7.33	41.2383333333333	5.16666666666667	5
Sa-6-3385-01	Ma_34	5	85	20.8	82.4	254.4	1.68	50.2	2.2	34.276	4.224	17.216	9.6	11
Sa-6-4253-01	Ma_35	5	82	11.6	82	275.6	1.66	45	2.16	45.06	4.576	27.55	5.2	6.2
Sa-6-4253-02	Ma_36	6	89	13.6666666666667	89.3333333333333	210.166666666667	1.78333333333333	42.5	2.1	47.6033333333333	6.45333333333333	32.9333333333333	6.33333333333333	7.5
Sa-6-51263-01	Ma_37	6	87	13.8333333333333	86.6666666666667	251	1.93333333333333	46.6666666666667	2.25	60.9016666666667	6.71333333333333	43.7333333333333	5.83333333333333	7.83333333333333
Sa-6-51263-02	Ma_38	5	83	15.8	82.8	253.4	1.74	42.8	2.3	67.122	6.308	41.68	7	8.6
Sa-8-11559-01	Ma_39	6	83.5	9.5	80.3333333333333	222.166666666667	1.66666666666667	47	2.08333333333333	36.69	4.875	22.21	4	5.83333333333333
Sa-8-11559-03	Ma_41	6	88.5	8.16666666666667	88.3333333333333	193.833333333333	2.08333333333333	45.8333333333333	2.58333333333333	44.65	6.02833333333333	28.045	2.66666666666667	5.5
Sa-8-7085-01	Ma_42	6	85	12.3333333333333	84.8333333333333	269.5	1.86666666666667	56.5	2.51666666666667	70.1666666666667	4.995	43.305	4.33333333333333	7.66666666666667
Sa-8-7085-02	Ma_43	5	88	17.8	88.8	235	1.82	44.6	2.3	43.552	4.308	24.816	6.8	11.2
Sa-8-7085-03	Ma_44	4	89	15	90.5	236.5	2.05	46	2.35	74.9475	6.2575	54.9975	6.5	8
Sa-8-7085-04	Ma_45	5	89	16.8	88.4	269.8	1.76	46.2	2.375	60.885	5.845	39.295	6.4	10.2
Sa-8-7085-05	Ma_46	6	85	16.5	85.1666666666667	263.166666666667	1.56666666666667	53.5	2.3	53.865	5.33166666666667	39.19	5.16666666666667	11.6666666666667
Sa-8-7085-06	Ma_47	6	84	12.1666666666667	83	230.833333333333	1.85	47.5	2.16	46.978	5.834	33.438	4.5	7.66666666666667
Sa-21-28425-02	Ma_5	5	91	14	91.2	265.8	1.7	55.8	2.3	58.552	6.778	36.098	5	8.4
Sa-21-30147-01	Ma_7	6	87.5	10.3333333333333	87.3333333333333	253.333333333333	1.86666666666667	54	2.51666666666667	57.3916666666667	5.545	36.3083333333333	5.5	4.66666666666667
Sa-21-30147-02	Ma_8	6	86	16.1666666666667	86.8333333333333	284.833333333333	1.93333333333333	45	2.38333333333333	60.13	6.77666666666667	39.5033333333333	5.83333333333333	10.5
Sa-21-30147-03	Ma_9	4	89.5	14.5	90.25	228.75	1.925	45	2.56666666666667	65.95	6.27666666666667	41.9733333333333	4.25	10
So-21-30218-02	Pod_100	6	56	13.1666666666667	56.1666666666667	266.666666666667	1.78333333333333	60.5	2.83333333333333	83.8683333333333	7.87333333333333	51.57	4.83333333333333	7.83333333333333
So-21-30218-03	Pod_101	6	55	12.3333333333333	55.6666666666667	252.333333333333	1.81666666666667	65.6666666666667	2.45	90.6433333333333	5.36166666666667	56.945	3	9.16666666666667
So-21-30507-01	Pod_102	6	54.5	9.66666666666667	54.1666666666667	247.5	1.56666666666667	62.3333333333333	2.75	103.245	6.85	68.6416666666667	2.33333333333333	7.5
So-21-30522-01	Pod_105	6	50.5	9.16666666666667	50.5	231.333333333333	1.58333333333333	72.8333333333333	2.01666666666667	93.7033333333333	8.14333333333333	64.7033333333333	3	6.16666666666667
So-21-30522-02	Pod_106	4	53	9.75	53	266.8	1.68	74.8	2.4	86.1025	7.5575	53.0925	2.75	7.25
So-21-30522-03	Pod_107	6	51.5	12	51.8333333333333	236.333333333333	1.45	69.3333333333333	2.45	80.3933333333333	7.96666666666667	52.3933333333333	3	9
So-21-30529-01	Pod_108	6	51.5	14.6666666666667	51.6666666666667	231.5	1.46666666666667	54.8333333333333	2.35	77.0666666666667	7.185	48.6066666666667	5	9.66666666666667
So-21-30529-02	Pod_109	6	49.5	11.1666666666667	49	225.666666666667	1.38333333333333	49	2.13333333333333	50.4733333333333	4.50666666666667	27.9883333333333	4	7.16666666666667
So-21-30529-03	Pod_110	5	51	10.8	50.2	235.8	1.48	55	2.54	82.58	6.738	52.204	3.4	7.6
So-6-3385-01	Pod_114	6	54	10.3333333333333	54	254.833333333333	1.68333333333333	69.8333333333333	2.48333333333333	84.4916666666667	7.34166666666667	52.4866666666667	3	7
So-6-3385-02	Pod_115	5	55	11.4	54.8	245.2	1.42	64.2	2.24	72.098	6.538	46.632	2.8	8.4
So-6-4253-01	Pod_116	5	57	7	56	265.6	1.52	77.8	2.275	69.2075	6.3325	39.6125	2.4	4.8
So-6-4452-01	Pod_118	6	54	11.1666666666667	53.3333333333333	240.666666666667	1.7	56.1666666666667	2.15	63.4166666666667	6.27166666666667	39.055	4.66666666666667	6.5
So-6-4452-02	Pod_119	6	55	10.5	54.1666666666667	254.166666666667	1.61666666666667	67.3333333333333	2.45	75.795	6.235	49.3283333333333	3.16666666666667	7
So-6-51263-02	Pod_121	6	50.5	15	52	227.5	1.55	64.8333333333333	1.71666666666667	53.1166666666667	4.94333333333333	31.98	4.33333333333333	10
So-8-11559-01	Pod_122	4	53.5	8.5	53.75	240.25	1.5	60.25	2.35	89.1325	6.7925	55.94	2	6.5
So-8-11559-02	Pod_123	6	51	12.3333333333333	50.1666666666667	238	1.35	61.5	2.43333333333333	73.9216666666667	6.57833333333333	48.76	3.66666666666667	8.16666666666667
So-8-6685-01	Pod_129	6	51	13.1666666666667	51.6666666666667	233.166666666667	1.61666666666667	60	2.83333333333333	99.8633333333333	7.025	64.455	4.66666666666667	8
So-8-6685-02	Pod_130	5	49	13.4	50.4	235.8	1.6	51.4	2.42	71.332	6.754	42.748	5.2	7.8
So-8-6685-03	Pod_131	6	51	15.6666666666667	50.6666666666667	204.666666666667	1.53333333333333	52.5	2.55	69.2233333333333	7.08333333333333	42.745	5.66666666666667	9.66666666666667
So-8-6858-02	Pod_133	5	47	12	45.4	205.8	1.5	48.2	2.24	36.776	4.076	19.002	7.2	5
So-8-7024-01	Pod_135	6	50	11.6666666666667	50.3333333333333	236.5	1.45	56	2.43333333333333	79.8466666666667	6.15833333333333	47.945	3.33333333333333	8.33333333333333
So-8-7291-01	Pod_138	6	56.5	8.83333333333333	56.3333333333333	235.833333333333	1.75	72	2.78333333333333	103.603333333333	7.60333333333333	64.5933333333333	2.16666666666667	6.66666666666667
So-8-7539-01	Pod_140	6	53	9.83333333333333	53.3333333333333	241.666666666667	1.5	62.6666666666667	2	56.7233333333333	6.015	37.0316666666667	2.5	7
So-8-7539-02	Pod_141	6	51	13.6666666666667	50.5	230.166666666667	1.28333333333333	52.3333333333333	1.93333333333333	59.83	7.885	39.99	6.83333333333333	7.16666666666667
So-8-7539-03	Pod_142	6	50.5	12	49.5	237.833333333333	1.53333333333333	60.1666666666667	2.11666666666667	68.7533333333333	6.29166666666667	42.685	3.83333333333333	8.16666666666667
So-8-7539-04	Pod_143	6	46.5	11.8333333333333	47.3333333333333	234.666666666667	1.48333333333333	59.3333333333333	2.43333333333333	60.88	8.23166666666667	39.6066666666667	5	6.16666666666667
So-10-20006-01	Pod_48	3	50	13.6666666666667	50	266.333333333333	1.53333333333333	82	2.5	79.29	7.45	52.1133333333333	2.66666666666667	11.3333333333333
So-10-20006-02	Pod_49	5	48	14.2	47.8	241	1.6	67.4	2.44	73.696	6.104	43.428	3.6	10.6
So-10-20006-03	Pod_50	5	53	10.2	52.8	268.2	1.7	77.2	2.24	81.794	8.08	49.956	3	7
So-10-20110-02	Pod_52	6	47.5	10.6666666666667	47.8333333333333	178.333333333333	1.35	50.8333333333333	2	47.555	6.415	30.1833333333333	4.66666666666667	5.66666666666667
So-10-20110-03	Pod_53	5	54.5	11.8	52.6666666666667	281.666666666667	1.43333333333333	65.6666666666667	2.44	89.096	7.78	60.706	3.8	8
So-10-20117-02	Pod_55	5	51	15.2	53.4	236.8	1.74	60.6	2.66	81.112	6.278	47.042	4	11
So-10-20117-03	Pod_56	6	50	18.6666666666667	49.6666666666667	238.833333333333	1.56666666666667	57	2.4	93.39	7.16666666666667	62.6316666666667	5.83333333333333	12.1666666666667
So-10-20279-01	Pod_57	6	54.5	14.1666666666667	54	243.333333333333	1.58333333333333	60.6666666666667	2.58333333333333	99.135	7.2945	66.845	3.5	10
So-10-20279-02	Pod_58	6	47	11.5	47.3333333333333	207.5	1.38333333333333	53.6666666666667	2.16666666666667	62.5816666666667	6.45666666666667	42.3316666666667	4.16666666666667	7.66666666666667
So-10-20279-03	Pod_59	6	50	18.3333333333333	49.8333333333333	260.166666666667	1.31666666666667	66.1666666666667	2.23333333333333	68.8283333333333	7.43	46.64	5.66666666666667	12.8333333333333
So-10-20302-01	Pod_60	5	51	10.2	51.8	243.2	1.82	65.2	2.78	115.296	8.504	74.74	3.4	6.8
So-10-20302-03	Pod_62	6	50	11	49.5	238.5	1.48333333333333	55.3333333333333	2.25	69.01	6.575	45.4266666666667	3.5	7.5
So-10-20327-01	Pod_63	6	49.5	17.3333333333333	49.8333333333333	238.666666666667	1.45	58.5	2.31666666666667	63.6816666666667	6.705	44.1633333333333	7.66666666666667	9.66666666666667
So-10-20327-02	Pod_64	6	54.5	8.66666666666667	54.3333333333333	255.666666666667	1.9	62.3333333333333	2.6	88.9533333333333	7.21333333333333	54.6	2.83333333333333	6
So-10-20327-03	Pod_65	6	55.5	11.3333333333333	54.5	239.666666666667	1.65	59	2.52	90.382	7.908	62.09	3	8.16666666666667
So-10-20333-01	Pod_66	6	50	8.66666666666667	49.6666666666667	220.666666666667	1.38333333333333	61	2.21666666666667	68.9133333333333	6.86166666666667	38.7916666666667	3.16666666666667	5.5
So-10-20333-02	Pod_67	5	51	11	53.2	251.8	1.64	75.2	2.34	65.098	7.944	42.386	3.8	7
So-10-20333-03	Pod_68	6	52.5	9.5	51.6666666666667	247.166666666667	1.55	65.6666666666667	2.38333333333333	75.1983333333333	7.325	44.1366666666667	3.16666666666667	6.5
So-10-20333-04	Pod_69	6	51	12.3333333333333	51.5	258	1.76666666666667	74.6666666666667	2.48333333333333	84.7133333333333	7.545	54.1733333333333	3.16666666666667	9
So-10-20347-01	Pod_71	5	51	14.8	51	243.2	1.64	55.2	2.58	77.134	6.776	51.322	7.2	7.4
So-10-20347-02	Pod_72	5	50	12.2	49.8	254.2	1.38	62	2.18	64.288	5.5	36.784	6.4	6.2
So-10-20347-03	Pod_73	5	52.5	12.4	52.3333333333333	235.833333333333	1.25	46	1.62	29.748	4.191	14.896	3.8	7.6
So-10-20363-02	Pod_75	6	48	12	48.1666666666667	247	1.61666666666667	58.6666666666667	2.23333333333333	67.9133333333333	7.72166666666667	42.6483333333333	4.5	7.66666666666667
So-10-56965-01	Pod_77	5	51	9.6	50.4	263.6	1.68	72	2.52	93.388	7.74	59.61	2.8	6.4
So-10-56965-02	Pod_78	6	52.5	10.1666666666667	52.6666666666667	235.666666666667	1.58333333333333	55.5	2.51666666666667	69.925	6.42666666666667	39.5733333333333	4.66666666666667	5.5
So-10-56965-03	Pod_79	6	51	10.1666666666667	51.6666666666667	231.333333333333	1.56666666666667	63	2.56666666666667	82.9216666666667	6.54	52.54	3	6.66666666666667
So-21-1061629-01	Pod_80	6	49	11.6666666666667	48.6666666666667	231.666666666667	1.58333333333333	66.8333333333333	2.43333333333333	80.1216666666667	6.875	50.7816666666667	4.66666666666667	6.33333333333333
So-21-1061629-02	Pod_81	6	49	13.3333333333333	49.8333333333333	238.833333333333	1.4	51.6666666666667	1.98333333333333	43.0483333333333	5.72666666666667	32.6083333333333	7.83333333333333	5.83333333333333
So-21-28371-01	Pod_83	6	55	11	55.3333333333333	243.666666666667	1.55	60	2.26666666666667	54.6316666666667	4.84833333333333	31.5033333333333	3.83333333333333	7.16666666666667
So-21-28371-04	Pod_86	5	48	12	48	247	1.44	66.6	2.12	58.386	7.804	34.198	5	7
So-21-28423-01	Pod_87	6	58	9.5	57.6666666666667	206.5	1.9	52	2.88333333333333	73.8816666666667	6.53833333333333	40.1966666666667	3.33333333333333	6.5
So-21-28423-02	Pod_88	6	54	14.6666666666667	53.1666666666667	226.666666666667	1.63333333333333	59.3333333333333	2.7	76.6516666666667	6.88333333333333	50.995	3	11.8333333333333
So-21-28423-03	Pod_89	5	50.5	10.4	51	256	1.51666666666667	64.6666666666667	2.5	88.508	6.822	61.24	3.2	7.4
So-21-28425-01	Pod_90	5	51	14.4	51	237.4	1.38	66.2	2.74	82.37	7.024	50.71	4.4	9.4
So-21-28425-02	Pod_91	5	61	8.2	63	236.4	1.68	65.2	2.52	79.174	5.798	49.094	1.6	5.8
So-21-28425-03	Pod_92	6	53.5	10.8333333333333	53.5	249.833333333333	1.55	60.5	2.4	70.0716666666667	7.60333333333333	46.8966666666667	3.83333333333333	6.83333333333333
So-21-28449-01	Pod_93	6	51	16.6666666666667	51	247.5	1.66666666666667	50.6666666666667	2.53333333333333	76.5516666666667	7.08166666666667	49.6616666666667	5.16666666666667	11.5
So-21-28449-02	Pod_94	6	52	12.3333333333333	52.6666666666667	227.833333333333	1.35	51.1666666666667	2.01666666666667	62.8083333333333	6.35	38.8733333333333	6.16666666666667	6.16666666666667
So-21-28449-04	Pod_96	6	49	11.5	49.8333333333333	200.166666666667	1.2	50.5	1.86666666666667	51.03	6.10166666666667	35.105	5.83333333333333	5.33333333333333
So-21-29822-01	Pod_97	6	55.5	10.3333333333333	55.8333333333333	263.5	1.6	79.5	2.33333333333333	73.495	6.11	46.3366666666667	3.5	6.83333333333333
So-21-29822-02	Pod_98	6	51	10.5	50.5	283.833333333333	1.68333333333333	87.8333333333333	2.25	60.83	6.58833333333333	34.365	4	6.83333333333333
So-21-30218-01	Pod_99	6	52	10.8333333333333	52.1666666666667	269.166666666667	1.81666666666667	64.8333333333333	2.53333333333333	87.0883333333333	7.68333333333333	59.11	3.83333333333333	7.16666666666667
So-21-30507-02	Pod_103	6	49.5	11.5	48.8333333333333	244.333333333333	1.43333333333333	64.8333333333333	2.4	78.48	6.69166666666667	47.66	4.5	7.5
So-6-3189-01	Pod_111	6	52	14.5	52.8333333333333	247.666666666667	1.65	61.5	2.28333333333333	64.485	7.12166666666667	36.3033333333333	5.5	9
So-6-3189-02	Pod_112	5	51	13	52.1666666666667	248.166666666667	1.48333333333333	56.3333333333333	2.06	76.704	6.52	39.652	3.8	9.2
So-6-3189-03	Pod_113	6	61.5	11.6666666666667	61.1666666666667	248.5	1.83333333333333	75.8333333333333	2.88333333333333	106.65	7.05166666666667	69.5533333333333	3.5	7.83333333333333
So-6-4253-02	Pod_117	6	49.5	12.1666666666667	51	245.833333333333	1.36666666666667	72.6666666666667	1.95	61.485	7.13666666666667	39.86	3.5	8.66666666666667
So-6-51263-01	Pod_120	6	53	16	53	249.166666666667	1.41666666666667	53.5	1.9	46.475	4.74833333333333	26.2583333333333	5.66666666666667	9.83333333333333
So-8-11559-03	Pod_124	5	47	11.4	46.5	228.333333333333	1.36666666666667	54.8333333333333	2.04	55.97	6.382	34.002	4.8	6.6
So-8-6858-03	Pod_134	6	51	19	52.3333333333333	241.833333333333	1.51666666666667	63.6666666666667	2.41666666666667	90.39	7.73166666666667	64.5566666666667	3.33333333333333	13.8333333333333
So-8-7024-02	Pod_136	6	51	9.66666666666667	52.3333333333333	235.166666666667	1.71666666666667	63.3333333333333	2.23333333333333	86.31	7.33833333333333	58.35	3.16666666666667	6.5
So-8-7024-03	Pod_137	5	48.5	10.4	48.5	228.166666666667	1.36666666666667	53.3333333333333	2.2	57.244	6.878	36.572	4	7
So-10-20117-01	Pod_54	6	47	13.6666666666667	48.1666666666667	207.666666666667	1.23333333333333	54.8333333333333	2.1	55.7366666666667	6.805	33.7816666666667	4.5	9
So-10-20302-02	Pod_61	6	44	15.6666666666667	44	215.833333333333	1.25	55.5	1.71666666666667	48.4866666666667	6.44	31.3733333333333	9.66666666666667	5.66666666666667
So-10-20333-05	Pod_70	6	50.5	11.8333333333333	51	243.833333333333	1.41666666666667	70.8333333333333	2.25	75.9566666666667	8.025	42.64	3.16666666666667	8.33333333333333
So-10-20363-01	Pod_74	6	48	10.5	48.5	245	1.31666666666667	57.8333333333333	2.28333333333333	64.455	7.595	37.8466666666667	3.5	6.83333333333333
So-10-20363-03	Pod_76	4	50	12	49.8	256.8	1.32	50.2	2.4	63.125	7.2775	44.7775	4.25	7
So-21-1061629-03	Pod_82	6	50	12.8333333333333	50	236.166666666667	1.61666666666667	65.3333333333333	2.5	79.4783333333333	7.095	51.7583333333333	3.83333333333333	8.33333333333333
So-21-28371-02	Pod_84	6	48.5	18.1666666666667	48.3333333333333	228.166666666667	1.25	51.6666666666667	1.86666666666667	38.555	5.14	21.6583333333333	6.33333333333333	11.8333333333333
So-21-28371-03	Pod_85	6	52.5	12.6666666666667	52.3333333333333	257.166666666667	1.65	68.5	2.38333333333333	66.1333333333333	5.825	44.3266666666667	5.33333333333333	7.5
